match_id,title_id
91977,179
91984,54
92011,1100
92012,222
92028,534
92039,1028
92049,18
92052,20
92053,17
92065,2059
92067,3125
92068,1723
92076,166
92081,54
92099,120
92103,121
92138,152
92172,803
92177,1458
92192,62
92198,20
92218,804
92273,60
92276,13
92279,16
92288,203
92289,1458
92300,179
92317,92
92360,167
92362,166
92378,148
92419,122
92422,121
92425,491
92450,60
92457,60
92462,20
92463,1802
92466,92
92477,2714
92478,181
92479,2715
92481,557
92484,61
92488,20
92489,3116
92490,3102
92491,1272
92492,122
92493,1272
92505,5072
92510,4641
92512,4298
92553,826
92556,179
92574,1846
92585,739
92593,103
92597,3754
92601,4227
92607,224
92609,226
92612,2
92614,757
92615,2
92659,773
92663,2711
92671,3739
92717,531
92745,3800
92789,55
92790,180
92791,54
92811,1457
92815,179
92816,179
92817,179
92818,179
92819,179
92820,179
92821,179
92822,179
92823,179
92824,179
92825,179
92860,4805
92876,229
92877,54
92901,3116
92907,20
92969,890
92972,264
92973,2021
92974,1912
92975,3679
92977,4884
92978,1789
92987,137
92999,522
93000,495
93020,1865
93035,4066
93051,181
93053,650
93091,2711
93116,123
93128,1457
93129,179
93136,773
93146,144
93173,4227
93176,3754
93179,224
93186,21
93235,96
93239,528
93260,758
93273,3822
93284,146
93297,60
93308,2673
93309,2670
93311,2671
93312,2673
93313,2672
93314,2671
93324,20
93345,59
93351,755
93363,345
93364,826
93365,20
93380,181
93384,558
93402,229
93407,1028
93431,221
93433,122
93435,3200
93448,152
93450,179
93454,4603
93462,891
93463,890
93470,314
93482,54
93483,229
93490,2906
93493,1028
93494,229
93496,1287
93509,264
93512,787
93529,20
93553,758
93555,150
93557,759
93561,59
93562,755
93563,5424
93564,4370
93567,4331
93571,1671
93582,229
93598,96
93609,314
93620,5224
93621,4392
93659,1859
93661,60
93662,19
93665,17
93692,1741
93701,2
93703,757
93725,94
93739,787
93757,166
93758,170
93773,1026
93810,757
93815,2
93821,20
93828,181
93831,650
93833,558
93835,557
93875,802
93890,800
93891,911
93899,345
93902,345
93904,20
93917,62
93934,432
93935,802
93936,802
93937,803
93939,166
93940,170
93957,4380
93960,741
93962,4503
93971,3680
93976,3200
93977,122
94002,264
94011,1857
94030,1062
94031,3894
94039,315
94050,179
94083,166
94086,59
94089,742
94132,2827
94135,1976
94147,16
94148,20
94160,121
94167,54
94179,396
94186,16
94188,773
94196,61
94198,18
94199,17
94201,20
94207,16
94212,20
94218,54
94230,20
94234,1457
94250,1859
94260,826
94262,19
94263,13
94265,16
94267,60
94268,20
94274,25
94281,827
94282,233
94284,1272
94296,904
94300,3747
94325,20
94325,3672
94326,576
94334,20
94339,461
94347,1457
94356,166
94357,170
94366,4938
94372,229
94375,61
94375,3117
94381,93
94414,179
94428,787
94442,170
94464,137
94466,918
94468,54
94470,918
94475,137
94476,133
94514,18
94516,16
94529,54
94543,60
94547,16
94574,1802
94580,230
94583,1272
94594,151
94599,3
94604,134
94606,179
94615,803
94620,20
94622,61
94623,20
94627,179
94646,3822
94660,787
94676,890
94683,229
94686,179
94687,180
94688,54
94693,229
94724,17
94729,17
94750,95
94752,741
94754,558
94758,650
94793,138
94796,656
94806,152
94820,201
94826,181
94827,1196
94828,181
94830,558
94831,557
94873,534
94924,2711
94949,20
94974,1868
94981,122
94982,1272
94984,3200
94985,121
94988,201
95010,1741
95032,148
95034,2768
95035,1865
95043,147
95044,146
95092,264
95094,179
95108,16
95117,4503
95118,739
95159,5090
95174,179
95174,1861
95193,17
95195,1865
95196,1865
95197,1865
95198,1865
95199,1865
95200,1865
95203,1865
95204,826
95205,20
95232,54
95236,60
95244,180
95250,151
95288,96
95330,1912
95333,167
95354,2
95376,151
95380,151
95386,54
95395,20
95420,4664
95421,20
95441,146
95442,145
95483,1680
95487,491
95488,758
95516,166
95548,904
95550,904
95560,229
95563,1140
95563,1555
95578,649
95585,147
95588,5821
95589,5821
95592,148
95593,3400
95609,1741
95610,717
95615,179
95666,4370
95668,3400
95710,23
95713,24
95741,1062
95748,826
95773,6019
95774,5497
95778,5821
95780,4099
95785,759
95786,525
95788,60
95794,16
95797,20
95808,826
95830,1865
95831,148
95832,146
95833,4099
95859,890
95869,904
95870,60
95870,61
95871,17
95872,17
95873,18
95875,20
95889,826
95915,54
95922,60
95923,4227
95959,528
95960,508
95970,557
95972,557
95992,495
96007,167
96025,96
96035,3800
96036,3796
96041,60
96046,826
96052,203
96053,1457
96062,1013
96073,62
96093,24
96102,803
96112,69
96142,16
96149,20
96155,461
96169,4938
96169,121
96169,6550
96170,122
96191,2
96205,1859
96212,3373
96216,2214
96238,143
96240,140
96253,137
96267,576
96268,508
96281,229
96282,54
96344,741
96347,739
96354,96
96355,96
96356,96
96357,96
96358,96
96359,96
96360,96
96361,96
96362,3679
96363,1912
96363,4000
96364,2021
96364,3819
96365,4884
96366,3237
96366,1789
96386,337
96387,23
96388,25
96394,150
96395,59
96396,759
96397,801
96400,755
96408,229
96409,54
96416,525
96435,167
96448,54
96454,54
96487,911
96516,181
96517,650
96518,1026
96519,558
96521,181
96522,558
96524,557
96529,345
96540,740
96544,60
96548,345
96549,1458
96555,5177
96559,1631
96562,1384
96569,461
96593,479
96597,60
96603,315
96607,121
96622,557
96623,4578
96624,4370
96640,54
96641,229
96645,508
96649,91
96662,4578
96663,4661
96664,4370
96676,229
96702,826
96715,147
96718,6019
96719,148
96720,4938
96744,150
96745,758
96769,1140
96772,773
96793,4661
96813,264
96814,787
96817,495
96821,4799
96854,739
96862,1789
96867,230
96922,140
96945,122
96952,345
96954,60
96973,264
96975,181
96984,229
97010,534
97032,311
97038,532
97059,16
97060,20
97076,314
97077,314
97078,649
97079,311
97079,315
97082,14
97098,201
97112,314
97116,649
97117,311
97118,59
97126,59
97142,1554
97143,103
97185,739
97195,264
97198,1865
97199,146
97204,2768
97210,16
97225,123
97236,20
97247,229
97276,461
97294,60
97330,534
97344,787
97349,229
97353,179
97361,311
97362,5371
97374,739
97384,557
97408,491
97418,181
97420,1196
97420,650
97421,181
97424,557
97426,3819
97428,3119
97429,150
97431,755
97455,180
97456,790
97461,179
97474,740
97475,740
97486,787
97488,264
97495,1148
97496,1667
97510,54
97519,91
97537,54
97547,54
97551,826
97567,147
97568,392
97614,557
97615,557
97616,557
97617,557
97618,557
97619,557
97623,60
97637,759
97643,179
97660,122
97684,91
97705,20
97722,6145
97724,5150
97728,558
97729,650
97739,128
97740,128
97759,576
97764,20
97803,3796
97805,3796
97807,3796
97810,3796
97830,1457
97858,137
97862,4938
97874,2224
97875,60
97876,491
97879,2543
97888,1457
97896,25
97904,16
97928,508
97951,1200
97963,170
97975,54
97982,783
97990,140
98002,1028
98003,1028
98004,1028
98005,576
98075,491
98079,826
98080,20
98096,3822
98105,576
98137,54
98157,179
98158,181
98169,23
98170,23
98186,495
98206,20
98218,229
98219,54
98224,345
98225,3323
98226,131
98228,179
98272,21
98277,60
98311,1457
98326,60
98337,229
98369,54
98373,4804
98405,315
98407,649
98414,179
98415,179
98416,179
98417,179
98418,179
98419,179
98420,179
98421,179
98422,179
98423,179
98424,179
98464,1559
98503,576
98516,60
98517,758
98525,59
98526,755
98531,16
98532,528
98547,1738
98549,890
98581,54
98591,20
98597,181
98598,180
98626,24
98631,20
98637,140
98638,142
98639,144
98640,140
98664,133
98669,1558
98720,2
98726,3
98782,528
98795,145
98804,2768
98837,203
98848,20
98857,59
98858,150
98868,645
98872,314
98888,1100
98902,95
98954,1
98961,142
99001,264
99014,461
99020,20
99024,264
99026,787
99030,122
99066,147
99068,180
99072,1865
99073,148
99074,1531
99075,491
99119,576
99166,1741
99197,229
99205,3116
99208,2906
99210,61
99211,62
99212,20
99213,3102
99223,3119
99224,3119
99236,61
99237,904
99240,16
99241,20
99276,1912
99281,1789
99284,1819
99290,1865
99291,148
99293,146
99294,3400
99295,145
99312,357
99313,355
99334,3679
99335,1912
99338,6069
99347,143
99361,787
99362,264
99381,1
99387,311
99401,54
99415,649
99419,203
99425,3412
99426,717
99460,20
99497,1287
99499,1555
99500,773
99502,3754
99504,226
99507,531
99508,495
99519,826
99526,787
99529,20
99533,62
99536,3102
99552,264
99555,180
99559,1865
99560,148
99561,1531
99562,145
99574,142
99586,2518
99588,740
99600,148
99601,145
99607,139
99631,3680
99633,1272
99638,4392
99643,5224
99647,60
99658,1912
99667,16
99704,54
99705,2
99722,229
99726,60
99730,16
99731,60
99741,3967
99742,911
99768,20
99772,20
99778,20
99783,314
99784,314
99789,96
99798,60
99820,1846
99835,755
99836,755
99837,150
99839,755
99840,755
99845,755
99846,755
99847,759
99851,534
99867,20
99887,4603
99889,96
99900,167
99903,91
99904,91
99905,91
99926,142
99927,4394
99928,144
99939,150
99951,315
99962,122
99963,120
99977,790
99978,264
99979,787
99981,179
100072,650
100074,557
100075,181
100113,2
100114,3
100115,757
100117,741
100124,1865
100139,804
100147,20
100161,477
100162,146
100163,2
100176,143
100178,142
100179,140
100186,3
100189,2
100191,757
100210,139
100211,139
100212,139
100213,139
100214,139
100215,139
100216,139
100229,20
100230,16
100245,4922
100248,3894
100251,60
100276,314
100277,649
100279,311
100290,142
100291,140
100330,179
100351,740
100351,577
100361,3
100372,20
100373,2214
100380,1723
100385,1559
100423,759
100426,179
100432,229
100463,121
100488,787
100506,1846
100507,23
100508,25
100509,24
100512,4392
100513,4370
100516,4331
100548,2224
100559,311
100569,179
100575,650
100579,557
100597,93
100603,229
100605,532
100613,759
100638,16
100663,16
100678,179
100721,1859
100723,148
100725,2768
100732,62
100735,61
100744,4578
100749,203
100779,20
100780,20
100790,1912
100792,2021
100793,1789
100799,3030
100808,2768
100809,1865
100817,20
100818,20
100820,904
100823,20
100824,20
100894,826
100920,802
100978,558
100980,181
100981,650
100983,557
100995,17
101009,139
101029,170
101030,166
101038,1028
101055,61
101055,3117
101057,61
101057,3117
101074,179
101087,179
101094,87
101095,19
101105,60
101116,54
101126,528
101133,528
101147,16
101149,1249
101152,179
101154,181
101171,16
101173,3119
101226,21
101235,2906
101247,1140
101248,1287
101249,5
101263,5090
101266,147
101270,146
101310,315
101317,3
101347,1741
101358,60
101426,755
101428,59
101429,758
101431,759
101466,740
101472,311
101482,1859
101500,1557
101501,532
101524,3894
101541,826
101557,20
101563,576
101582,54
101612,1467
101614,16
101616,20
101619,20
101628,1062
101638,147
101639,1976
101640,148
101642,146
101652,138
101674,826
101678,650
101686,17
101693,404
101693,649
101698,264
101699,787
101704,16
101750,20
101790,18
101820,491
101833,3125
101834,2214
101836,1723
101837,1723
101859,20
101860,3967
101871,787
101872,264
101881,3200
101882,121
101886,787
101887,179
101916,2
101918,3
101937,54
101953,788
101962,645
101976,5090
101977,5090
101990,179
102010,96
102011,96
102012,96
102013,96
102014,96
102015,96
102016,96
102017,96
102046,717
102114,1559
102131,20
102132,138
102133,740
102142,3117
102161,20
102182,741
102221,1457
102262,576
102264,138
102280,787
102287,147
102300,826
102304,54
102359,229
102370,803
102371,179
102379,16
102380,3117
102382,3116
102383,20
102386,62
102387,2906
102388,3102
102391,491
102395,1894
102396,1577
102403,60
102412,21
102413,1846
102418,264
102422,521
102436,59
102438,87
102440,759
102441,758
102445,755
102453,3948
102490,1249
102499,740
102511,20
102519,3679
102522,61
102522,3117
102528,144
102529,140
102542,60
102544,60
102546,345
102549,61
102551,16
102563,1457
102564,227
102566,645
102593,61
102597,16
102599,20
102613,4380
102616,4380
102617,4380
102619,740
102621,146
102623,739
102655,740
102688,3739
102704,558
102719,229
102744,3
102763,96
102764,96
102765,96
102766,96
102767,96
102768,96
102769,96
102774,170
102780,649
102781,311
102793,787
102804,142
102805,144
102806,140
102835,717
102842,170
102844,170
102866,4066
102872,229
102878,54
102891,3800
102898,929
102901,59
102958,2827
102965,1272
102969,2348
102970,425
102974,3747
102993,826
102994,167
103001,54
103023,508
103030,122
103032,121
103054,122
103058,532
103078,134
103085,757
103086,3
103101,1723
103102,2214
103103,1723
103163,229
103182,787
103193,495
103206,166
103207,170
103213,2827
103213,1740
103231,2021
103233,1912
103256,4392
103258,3024
103262,20
103285,181
103319,1903
103320,1903
103323,1903
103331,4654
103332,4654
103333,4654
103337,62
103338,61
103349,311
103363,170
103376,1859
103383,123
103434,1861
103448,532
103466,4805
103504,3
103510,757
103524,94
103541,54
103552,60
103563,532
103575,2
103576,757
103597,16
103600,18
103615,54
103616,229
103620,904
103621,17
103630,1272
103633,122
103634,121
103646,528
103649,4383
103664,3102
103665,2906
103668,2906
103669,20
103674,54
103678,3669
103680,1576
103688,787
103693,20
103705,1028
103712,392
103747,133
103748,137
103749,179
103761,2214
103774,311
103814,20
103841,151
103850,758
103855,904
103872,148
103879,229
103880,54
103895,740
103900,755
103903,532
103926,1859
103951,229
103953,54
103960,717
103961,3412
103963,1741
103964,461
103989,576
103990,3747
103992,3117
103994,3117
103995,3116
104018,20
104019,1899
104037,558
104064,16
104082,4384
104097,21
104098,24
104113,1029
104141,4818
104148,1
104153,901
104166,787
104167,264
104176,3796
104189,787
104190,264
104215,142
104226,1819
104228,94
104241,461
104245,2214
104258,54
104259,229
104285,122
104290,54
104291,229
104292,179
104298,649
104299,311
104320,3796
104358,757
104359,3
104360,3
104361,2
104366,152
104372,54
104377,3739
104382,131
104391,1457
104400,20
104407,145
104414,1903
104419,150
104423,508
104429,229
104444,150
104449,122
104450,121
104453,891
104454,890
104469,54
104509,827
104525,150
104541,826
104557,757
104559,104
104561,5
104562,1554
104564,773
104624,137
104646,1457
104672,890
104676,1738
104678,1301
104679,892
104680,890
104699,1912
104700,3679
104702,2021
104703,1789
104720,3679
104724,150
104728,755
104731,54
104735,138
104743,1272
104744,121
104752,20
104900,179
104918,21
104929,60
104930,20
104934,495
104940,910
104941,25
104965,5
104992,150
104993,150
104994,758
104995,759
105006,229
105007,508
105014,54
105016,3
105023,757
105036,229
105048,264
105064,16
105065,3116
105066,62
105068,3117
105071,2906
105072,20
105073,61
105074,3102
105077,3102
105079,3117
105088,20
105113,1713
105114,2906
105116,62
105117,3117
105118,3116
105120,20
105121,3102
105124,54
105137,315
105139,649
105140,311
105153,759
105157,18
105170,13
105172,14
105182,91
105196,23
105197,23
105198,25
105235,1457
105242,137
105275,179
105289,221
105293,2535
105301,144
105308,557
105309,557
105310,557
105311,557
105312,557
105313,557
105324,3412
105325,3412
105326,461
105338,1457
105346,826
105347,20
105348,61
105348,60
105349,20
105350,904
105361,1272
105370,531
105375,152
105376,201
105496,54
105503,60
105504,20
105507,16
105525,120
105526,121
105536,129
105550,20
105551,3
105578,826
105582,175
105583,173
105590,60
105591,20
105608,60
105611,16
105614,4380
105617,740
105621,739
105623,2021
105624,1789
105629,54
105635,143
105636,142
105653,315
105654,649
105655,314
105656,311
105665,314
105669,147
105670,5691
105671,148
105672,5821
105673,1865
105675,146
105676,3400
105677,4099
105686,1576
105704,54
105728,4578
105732,1140
105754,16
105760,891
105773,1577
105774,1576
105812,1894
105818,1093
105819,226
105820,4227
105833,62
105838,60
105843,17
105845,576
105850,1559
105860,315
105862,197
105870,179
105881,179
105897,4805
105913,54
105919,2711
105935,16
105938,20
105953,1148
105957,1631
105958,1667
105966,4578
105971,4331
105985,20
106014,1912
106020,146
106022,145
106024,152
106027,179
106030,151
106053,16
106069,3
106074,122
106078,1272
106080,120
106081,121
106090,493
106103,344
106105,54
106113,150
106114,759
106115,755
106120,2021
106123,16
106126,60
106141,557
106142,181
106147,5224
106150,62
106152,904
106164,224
106192,4383
106199,221
106208,495
106221,904
106223,1912
106232,3967
106234,20
106245,180
106246,181
106253,740
106281,1026
106284,558
106295,4812
106298,3579
106312,229
106325,122
106330,121
106383,4319
106384,3482
106385,2964
106391,235
106392,122
106393,121
106404,1819
106436,4603
106441,96
106449,4817
106450,4818
106452,557
106453,167
106482,1846
106485,25
106487,95
106515,140
106519,1554
106524,773
106535,17
106545,147
106548,1531
106552,1789
106561,152
106582,17
106585,17
106595,4370
106597,264
106610,138
106630,179
106651,1381
106653,1382
106654,1380
106655,1416
106656,1379
106657,1379
106658,16
106692,147
106693,146
106698,145
106699,179
106727,1062
106733,1899
106740,410
106751,19
106767,1028
106777,229
106797,790
106798,521
106825,1458
106826,134
106840,508
106852,54
106873,3
106897,20
106898,1865
106900,1531
106916,20
106925,1201
106942,827
106943,493
106949,229
106953,91
106960,757
106961,3
106963,2
106975,355
106979,4603
106980,146
106984,146
106990,170
106994,229
106999,23
107003,24
107027,94
107040,826
107044,16
107046,20
107049,60
107059,20
107076,522
107098,16
107098,20
107099,60
107130,229
107131,54
107138,717
107166,826
107183,121
107185,5424
107202,166
107203,170
107235,1457
107251,741
107252,1903
107266,140
107272,1557
107283,902
107284,131
107288,4380
107289,4380
107291,741
107295,134
107348,3125
107358,134
107384,576
107389,234
107396,16
107415,167
107417,645
107425,62
107426,3117
107427,3116
107428,20
107440,62
107441,19
107443,18
107444,16
107445,1
107447,17
107448,20
107460,2002
107490,1169
107506,1457
107510,16
107511,20
107517,54
107519,60
107522,16
107523,20
107528,20
107536,229
107546,1631
107557,1738
107560,891
107575,23
107577,24
107582,2964
107593,1557
107597,757
107614,16
107621,20
107626,166
107644,18
107645,13
107648,20
107666,54
107685,235
107688,179
107704,508
107748,93
107767,1140
107771,773
107778,3800
107784,345
107798,96
107838,144
107850,20
107865,1272
107866,121
107875,528
107901,1559
107921,461
107951,891
107956,1028
107960,54
107995,96
108003,827
108017,20
108019,16
108045,3672
108046,20
108049,23
108050,60
108054,18
108081,1789
108093,20
108103,911
108108,60
108120,60
108121,16
108122,20
108125,179
108126,128
108127,129
108136,787
108142,20
108149,140
108153,179
108185,528
108186,528
108243,61
108244,20
108249,60
108257,2224
108277,522
108282,6069
108283,3116
108285,62
108286,2906
108288,20
108288,3102
108342,179
108342,134
108348,229
108349,54
108366,20
108398,60
108421,1557
108431,758
108432,150
108433,1723
108443,890
108446,122
108450,121
108457,508
108469,4380
108470,4380
108476,739
108489,20
108497,166
108498,170
108511,180
108516,1140
108519,5
108557,1134
108558,133
108596,1028
108598,758
108610,534
108627,229
108646,54
108679,60
108680,16
108691,16
108692,20
108698,264
108727,3796
108728,3797
108757,93
108806,138
108807,94
108810,59
108815,755
108857,3
108858,2
108859,757
108864,95
108872,60
108877,96
108886,1140
108908,54
108924,5371
108925,525
108943,120
108944,121
108945,122
108971,4812
108972,757
108990,4799
108992,3237
109030,1457
109042,145
109048,139
109070,2906
109084,203
109111,146
109112,146
109115,146
109116,146
109156,148
109167,1161
109191,54
109198,139
109199,147
109203,180
109206,146
109207,1865
109208,145
109220,148
109221,56
109230,1977
109239,3373
109242,4353
109243,2214
109249,1912
109253,1561
109280,54
109316,60
109329,4392
109340,20
109345,787
109346,264
109356,345
109375,179
109383,20
109391,20
109393,60
109448,179
109452,1457
109463,166
109471,20
109475,4066
109482,229
109491,229
109492,759
109498,61
109511,3579
109515,150
109520,179
109528,54
109554,229
109563,16
109570,147
109571,1865
109572,148
109573,145
109605,3373
109606,4353
109607,1723
109628,16
109637,315
109639,649
109640,314
109641,311
109643,54
109649,4331
109650,3
109652,2
109661,2374
109665,179
109674,1287
109676,773
109681,1723
109683,1723
109683,2214
109729,146
109745,1741
109746,717
109747,461
109768,788
109771,60
109772,16
109773,20
109778,60
109780,1865
109812,4319
109813,3482
109821,229
109823,54
109838,790
109844,152
109857,20
109861,95
109875,576
109900,166
109901,170
109911,139
109916,508
109919,122
109920,120
109921,120
109924,121
109963,16
109977,166
109980,61
109983,4066
109988,20
109988,3102
109997,557
110008,576
110041,650
110043,181
110078,16
110124,229
110126,54
110139,892
110141,890
110142,2021
110143,1912
110144,4799
110146,1789
110161,827
110184,229
110185,4066
110200,151
110201,4331
110202,4370
110207,5548
110208,4392
110224,54
110228,229
110234,910
110235,21
110236,24
110246,147
110287,60
110288,20
110292,181
110319,122
110361,1140
110363,1287
110366,773
110384,1272
110388,1640
110394,60
110406,650
110444,179
110516,649
110517,649
110518,649
110519,649
110539,986
110543,54
110545,134
110556,522
110570,2
110572,757
110574,1272
110577,3680
110590,226
110614,54
110627,1558
110632,148
110633,1531
110663,20
110678,1272
110684,1723
110685,3237
110687,534
110689,91
110705,557
110706,181
110707,558
110708,1026
110709,650
110718,179
110733,143
110734,144
110735,142
110736,4394
110773,142
110777,1457
110778,1457
110779,1457
110780,1457
110781,1457
110782,1457
110783,1457
110784,1457
110785,1457
110793,96
110794,96
110795,96
110796,96
110797,96
110798,96
110799,96
110837,92
110842,54
110851,148
110856,60
110881,1081
110893,3679
110919,16
110935,54
110942,15
110945,1272
110971,1865
110972,148
110973,146
110974,1531
110975,145
111000,60
111014,20
111038,264
111048,229
111049,54
111067,741
111068,740
111069,739
111072,787
111073,264
111077,801
111079,150
111081,759
111083,755
111097,148
111108,94
111109,3102
111110,16
111115,20
111144,757
111179,20
111189,495
111210,3798
111211,3799
111216,3796
111227,16
111230,3117
111236,229
111239,264
111246,60
111247,20
111255,54
111285,144
111299,229
111379,16
111416,314
111484,150
111489,759
111491,758
111492,54
111494,168
111496,170
111497,166
111505,264
111521,16
111523,20
111543,133
111567,138
111576,2
111579,757
111606,1458
111615,60
111616,16
111619,756
111622,20
111623,479
111624,179
111625,16
111626,827
111627,60
111629,179
111630,179
111631,179
111632,179
111633,179
111634,179
111635,179
111650,528
111682,147
111684,148
111687,96
111691,1140
111693,1555
111730,96
111741,826
111745,60
111749,531
111760,2021
111762,1789
111765,1912
111771,1912
111799,20
111808,143
111810,650
111816,5
111817,5
111831,20
111834,234
111842,201
111868,740
111869,741
111870,739
111871,739
111882,357
111894,20
111900,557
111970,180
111973,133
111982,904
111988,16
112004,61
112012,62
112016,891
112017,892
112018,890
112023,20
112036,16
112060,96
112084,1020
112088,54
112091,757
112092,150
112095,755
112102,4380
112118,741
112121,739
112121,4380
112128,147
112134,2964
112139,20
112146,123
112170,96
112180,179
112195,16
112196,20
112198,60
112223,3894
112228,60
112245,62
112257,142
112267,3967
112273,96
112274,96
112275,96
112285,179
112298,179
112305,20
112306,656
112308,60
112337,432
112337,827
112342,148
112343,146
112346,145
112363,1033
112369,229
112371,229
112372,54
112376,229
112388,60
112401,1558
112409,148
112410,145
112418,264
112425,179
112428,528
112440,59
112444,1458
112445,1457
112449,179
112462,120
112467,345
112488,803
112516,826
112517,20
112554,264
112561,54
112561,2411
112571,229
112573,181
112575,650
112579,557
112609,92
112613,314
112614,649
112615,311
112616,60
112617,16
112630,94
112653,758
112681,758
112744,1738
112746,891
112760,199
112771,146
112792,138
112799,2827
112800,1976
112817,757
112822,1287
112826,495
112839,69
112849,221
112855,649
112856,311
112892,783
112894,717
112908,4603
112916,1020
112921,650
112960,229
112981,557
113031,1459
113033,902
113048,4066
113053,16
113060,5177
113063,4380
113084,134
113097,3119
113111,1457
113119,3672
113136,23
113137,24
113161,20
113165,1020
113168,224
113204,804
113211,180
113212,179
113213,181
113219,758
113224,759
113238,3672
113240,60
113241,20
113270,311
113274,759
113276,59
113284,181
113290,16
113309,3373
113314,1723
113314,3125
113338,229
113343,4603
113352,1171
113359,179
113378,166
113379,170
113389,1481
113397,20
113406,13
113407,180
113409,60
113411,20
113459,4805
113461,4855
113465,1723
113466,1723
113467,558
113467,2672
113472,181
113473,650
113473,2670
113474,557
113474,2671
113493,1631
113503,3125
113518,1287
113520,5
113545,96
113548,3
113555,264
113589,495
113596,20
113597,20
113618,525
113624,94
113630,1457
113633,314
113636,314
113648,2391
113667,1899
113668,1200
113669,1353
113671,1912
113672,1789
113673,2021
113674,1789
113682,1469
113720,146
113721,148
113722,3400
113724,60
113740,787
113797,60
113799,13
113812,170
113837,576
113843,521
113844,264
113866,3797
113880,3799
113889,4219
113900,1457
113902,576
113904,60
113907,16
113925,1250
113943,20
113944,16
113973,4380
113974,4380
114007,229
114008,54
114013,230
114060,60
114067,16
114093,787
114094,264
114110,60
114115,20
114116,16
114124,60
114125,20
114165,555
114166,508
114184,522
114192,20
114225,23
114234,179
114262,134
114263,122
114265,650
114266,137
114267,131
114268,180
114270,345
114271,179
114283,60
114303,229
114304,54
114306,121
114353,54
114358,1020
114362,826
114364,61
114368,3119
114370,2906
114371,3102
114383,54
114384,229
114398,2
114399,757
114402,3
114413,179
114463,2768
114465,146
114466,148
114467,1531
114478,264
114481,60
114485,20
114491,1865
114492,148
114494,146
114497,1531
114498,145
114499,826
114558,576
114568,314
114603,145
114642,911
114649,13
114650,16
114670,143
114671,142
114675,144
114676,140
114679,20
114686,96
114696,20
114697,60
114702,2143
114708,741
114727,524
114744,180
114769,144
114771,1
114775,1
114801,23
114804,25
114805,24
114812,5150
114819,122
114823,1457
114824,179
114859,62
114863,62
114865,1020
114892,787
114893,787
114905,179
114924,225
114926,225
114942,314
114943,311
114957,787
114965,103
114969,3
114974,2
115007,96
115025,740
115029,1272
115031,5090
115073,140
115090,23
115097,124
115115,179
115125,532
115167,1457
115182,1272
115213,4799
115241,826
115242,2214
115245,3237
115248,1723
115255,1955
115305,1062
115333,62
115362,264
115364,790
115373,1196
115374,181
115377,558
115378,650
115379,557
115380,557
115393,4227
115394,226
115402,179
115415,740
115436,1381
115439,1382
115440,1380
115441,1416
115442,1379
115445,91
115490,1457
115491,3116
115495,1531
115496,145
115500,93
115501,508
115502,92
115513,167
115519,229
115524,787
115526,264
115527,69
115533,20
115538,142
115541,13
115549,16
115570,525
115579,5
115593,4578
115603,59
115605,14
115613,17
115624,2711
115640,20
115651,122
115652,140
115653,121
115667,1272
115672,3125
115675,2214
115677,3125
115685,479
115690,179
115710,54
115714,2214
115717,1723
115723,54
115733,96
115748,755
115749,758
115751,150
115753,759
115754,755
115770,343
115772,54
115773,179
115783,508
115787,2451
115788,2827
115802,60
115817,1741
115818,461
115841,1028
115842,1028
115843,1028
115844,1028
115845,1028
115846,1028
115847,1028
115869,1062
115900,891
115920,16
115922,2021
115960,557
115986,576
116001,3
116008,60
116011,20
116036,826
116065,61
116066,62
116106,2672
116109,2670
116110,181
116114,229
116134,1100
116156,756
116160,20
116164,20
116170,790
116175,787
116176,1026
116179,181
116183,522
116184,522
116185,522
116186,522
116187,522
116214,54
116215,229
116223,756
116226,60
116256,345
116263,20
116271,827
116273,5311
116288,790
116293,170
116303,529
116313,20
116319,708
116326,16
116327,20
116335,144
116336,144
116339,93
116368,4884
116370,1789
116385,1384
116386,1383
116387,903
116388,901
116394,54
116407,5889
116432,54
116436,59
116483,4578
116485,5224
116487,645
116505,3125
116527,1741
116539,3
116540,757
116541,180
116548,138
116588,576
116588,555
116593,92
116622,146
116631,138
116636,1196
116637,181
116638,650
116639,558
116640,557
116646,104
116658,1912
116667,432
116668,802
116670,15
116671,13
116681,151
116698,145
116703,20
116712,1856
116733,532
116747,147
116763,201
116779,1789
116786,54
116791,151
116792,5497
116794,5497
116812,826
116813,179
116814,181
116816,650
116834,122
116836,1272
116861,531
116862,531
116864,167
116871,345
116872,180
116873,345
116909,1865
116933,61
116937,19
116938,20
116939,20
116942,20
116943,17
116956,826
116963,60
116965,16
116984,229
116985,54
117000,120
117001,120
117009,758
117010,59
117013,150
117030,21
117077,94
117081,54
117086,54
117096,495
117101,741
117104,16
117124,532
117128,18
117153,16
117155,3119
117158,2021
117159,3119
117161,1789
117166,1457
117177,61
117183,86
117242,203
117250,60
117271,4394
117287,61
117287,3117
117301,229
117309,181
117311,650
117312,558
117315,181
117317,557
117318,576
117321,60
117343,758
117357,16
117361,2711
117378,16
117381,17
117382,18
117384,20
117412,1457
117425,558
117433,1976
117434,1977
117435,2827
117445,4812
117451,524
117493,104
117511,16
117514,60
117519,1062
117522,3
117527,2
117529,757
117546,2906
117555,1976
117556,139
117573,788
117586,229
117593,20
117601,787
117607,150
117624,16
117625,20
117640,20
117645,558
117653,1044
117669,15
117684,741
117703,60
117708,1380
117709,1416
117710,1382
117727,229
117736,123
